u,v,key,elevation,elevation_gain
248205274,248205332,0,375.0,-5.0
248205274,248205166,0,372.0,-5.0
248205275,248205184,0,375.0,0.0
248205275,248205276,0,377.0,0.0
248205275,1452946725,0,375.0,0.0
248205276,3098237240,0,376.0,1.0
248205276,32589135,0,374.0,1.0
248205276,248205275,0,377.0,1.0
248205332,248205274,0,375.0,-4.0
248205332,1452946842,0,374.0,-4.0
248205332,1452946891,0,371.0,-4.0
248205335,1452946842,0,375.0,2.0
248205335,1453564845,0,375.0,2.0
248205335,261878443,0,377.0,2.0
248205339,1452946725,0,374.0,0.0
248205353,129997506,0,376.0,0.0
248205353,1459350451,0,376.0,0.0
248205353,3621954125,0,376.0,0.0
248205477,248205478,0,369.0,-2.0
248205477,4426882822,0,369.0,-2.0
248205477,129999951,0,367.0,-2.0
248205478,248205477,0,369.0,0.0
248205480,248205484,0,371.0,0.0
248205484,248205480,0,371.0,0.0
248205484,54193671,0,372.0,0.0
248205484,32589134,0,371.0,0.0
248205705,261878476,0,371.0,-1.0
248205705,32589119,0,367.0,-1.0
248205705,248205787,0,370.0,-1.0
248205787,263279688,0,373.0,-3.0
248205787,926956759,0,370.0,-3.0
248205787,248205705,0,370.0,-3.0
248205910,248206109,0,366.0,2.0
248205910,1455517961,0,366.0,2.0
248205910,926956197,0,364.0,2.0
248205910,1508406200,0,368.0,2.0
248205911,926956332,0,369.0,0.0
248205911,283502820,0,369.0,0.0
248205911,248205970,0,369.0,0.0
248205970,248205911,0,369.0,0.0
248206109,248204929,0,370.0,-4.0
248206109,248205910,0,366.0,-4.0
248206109,248204930,0,366.0,-4.0
248206112,32589119,0,366.0,-3.0
248206112,248206138,0,364.0,-3.0
248206112,2056508611,0,363.0,-3.0
248206138,248206139,0,356.0,5.0
248206138,248206112,0,364.0,5.0
248206138,243537164,0,363.0,5.0
248206138,2056508611,0,361.0,5.0
248206139,248206140,0,351.0,0.0
248206139,248206138,0,356.0,0.0
248206139,3664556196,0,351.0,0.0
248206140,248206139,0,351.0,5.0
248206140,1455518820,0,352.0,5.0
248206140,248206141,0,356.0,5.0
248206141,243537161,0,358.0,-2.0
248206141,1455518852,0,355.0,-2.0
248206141,248206140,0,356.0,-2.0
248206162,243537165,0,354.0,-7.0
248206162,3664556196,0,352.0,-7.0
248206162,243511753,0,347.0,-7.0
248206394,8062908952,0,355.0,0.0
248206436,270253743,0,368.0,-3.0
248206436,32589124,0,367.0,-3.0
248206436,243511710,0,365.0,-3.0
248206908,32589124,0,365.0,14.0
248206908,248206994,0,368.0,14.0
248206908,3098237446,0,379.0,14.0
248206994,1810855867,0,377.0,-9.0
248206994,4359382511,0,373.0,-9.0
248206994,248206908,0,368.0,-9.0
248207141,1810855870,0,381.0,0.0
248207141,243544291,0,382.0,0.0
248207141,10934008589,0,381.0,0.0
248207377,261878485,0,361.0,3.0
248207377,9958995556,0,368.0,3.0
248207377,32589124,0,364.0,3.0
248207737,247945448,0,361.0,20.0
248207737,270255063,0,362.0,20.0
248207737,248207739,0,381.0,20.0
248207739,248207737,0,381.0,-7.0
248207739,1212892875,0,386.0,-7.0
248207739,247945448,0,374.0,-7.0
248207793,4457646525,0,353.0,0.0
248208159,248208536,0,404.0,-1.0
248208159,243535756,0,400.0,-1.0
248208159,9913038813,0,403.0,-1.0
248208374,248208375,0,409.0,0.0
248208375,248208374,0,409.0,-1.0
248208375,1529263542,0,411.0,-1.0
248208375,4831637422,0,408.0,-1.0
248208536,93010598,0,405.0,-1.0
248208536,4831637422,0,407.0,-1.0
248208536,248208159,0,404.0,-1.0
248208650,248209063,0,424.0,-2.0
248208650,33475414,0,424.0,-2.0
248208650,1582804417,0,424.0,-2.0
248208650,669891318,0,422.0,-2.0
248208838,1572720499,0,415.0,0.0
248209063,248208650,0,424.0,0.0
248209217,117791242,0,376.0,2.0
248209217,9729635502,0,382.0,2.0
248209217,1676245731,0,378.0,2.0
248209454,5434692604,0,391.0,-6.0
248209454,59658723,0,399.0,-6.0
248209454,1719728248,0,385.0,-6.0
248210594,261895382,0,400.0,0.0
248210594,1676171848,0,403.0,0.0
248210594,261895378,0,400.0,0.0
248472751,60601558,0,418.0,5.0
248472751,248472753,0,423.0,5.0
248472751,6616712020,0,423.0,5.0
248472753,6616712020,0,422.0,1.0
248472753,1582831873,0,417.0,1.0
248472753,248473153,0,422.0,1.0
248472753,248472751,0,423.0,1.0
248473153,248472753,0,422.0,0.0
248473153,250568609,0,422.0,0.0
248473153,5362308765,0,422.0,0.0
248474335,1328613924,0,416.0,2.0
248474335,590956,0,419.0,2.0
248474335,248474336,0,417.0,2.0
248474335,1547782028,0,418.0,2.0
248474336,248474335,0,417.0,-1.0
248474336,1547781917,0,416.0,-1.0
248474336,60601556,0,416.0,-1.0
248474833,60029521,0,417.0,2.0
248474833,60029546,0,417.0,2.0
248474833,60029547,0,419.0,2.0
248510180,402288815,0,498.0,2.0
248510180,1543188700,0,498.0,2.0
248510180,123471110,0,500.0,2.0
248538496,27281834,0,459.0,0.0
248538547,254508307,0,455.0,-16.0
248538547,245588631,0,455.0,-16.0
248538547,60403306,0,461.0,-16.0
248538547,248538676,0,439.0,-16.0
248538676,450948523,0,434.0,-3.0
248538676,248538547,0,439.0,-3.0
248538676,248538677,0,427.0,-3.0
248538676,246823168,0,431.0,-3.0
248538677,248538676,0,427.0,0.0
248538831,248538902,0,465.0,-2.0
248538831,31232083,0,463.0,-2.0
248538831,31232090,0,463.0,-2.0
248538902,248538925,0,466.0,0.0
248538902,248538831,0,465.0,0.0
248538902,248538905,0,466.0,0.0
248538905,247686189,0,469.0,-1.0
248538905,248538902,0,466.0,-1.0
248538905,248538906,0,468.0,-1.0
248538906,448921504,0,471.0,-3.0
248538906,248538924,0,468.0,-3.0
248538906,248538905,0,468.0,-3.0
248538924,248538925,0,467.0,1.0
248538924,248538925,1,467.0,1.0
248538924,248538906,0,468.0,1.0
248538925,248538902,0,466.0,1.0
248538925,248538924,0,467.0,1.0
248538925,248538924,1,467.0,1.0
248539018,247686189,0,469.0,0.0
248539018,248539036,0,467.0,0.0
248539018,248539027,0,469.0,0.0
248539027,248539018,0,469.0,-4.0
248539027,245939294,0,463.0,-4.0
248539027,248539990,0,466.0,-4.0
248539027,59655276,0,465.0,-4.0
248539036,248539429,0,464.0,-3.0
248539036,248539018,0,467.0,-3.0
248539036,248539037,0,461.0,-3.0
248539037,254508295,0,452.0,9.0
248539037,448921497,0,460.0,9.0
248539037,248539417,0,454.0,9.0
248539037,248539036,0,461.0,9.0
248539038,248539039,0,438.0,4.0
248539038,254508295,0,440.0,4.0
248539038,254508282,0,442.0,4.0
248539039,248539038,0,438.0,6.0
248539039,276057726,0,431.0,6.0
248539039,254508307,0,444.0,6.0
248539048,60403302,0,461.0,5.0
248539048,60403306,0,468.0,5.0
248539048,448921497,0,466.0,5.0
248539417,254508282,0,449.0,5.0
248539417,245939182,0,455.0,5.0
248539417,248539430,0,456.0,5.0
248539417,248539037,0,454.0,5.0
248539429,3487455620,0,455.0,1.0
248539429,248539036,0,464.0,1.0
248539429,248539430,0,456.0,1.0
248539430,245939182,0,454.0,2.0
248539430,248539429,0,456.0,2.0
248539430,248539417,0,456.0,2.0
248539547,273514317,0,486.0,-2.0
248539547,248539549,0,484.0,-2.0
248539549,59655281,0,483.0,0.0
248539549,248539550,0,483.0,0.0
248539550,273514317,0,480.0,2.0
248539550,248539547,0,482.0,2.0
248539990,490668534,0,470.0,-4.0
248539990,262736649,0,469.0,-4.0
248539990,248539027,0,466.0,-4.0
248540084,3178749283,0,439.0,-1.0
248540084,245586850,0,433.0,-1.0
248540084,245592986,0,437.0,-1.0
248540084,245592485,0,438.0,-1.0
248540091,178390520,0,425.0,-1.0
248540091,2080555642,0,425.0,-1.0
248540091,21276848,0,424.0,-1.0
248540129,248564044,0,460.0,-3.0
248540129,21276859,0,476.0,-3.0
248540129,248540131,0,457.0,-3.0
248540131,21276853,0,448.0,28.0
248540131,248540132,0,450.0,28.0
248540131,248540129,0,457.0,28.0
248540131,21276859,0,476.0,28.0
248540132,260028375,0,439.0,-2.0
248540132,248540131,0,450.0,-2.0
248540132,178390179,0,437.0,-2.0
248563051,266654892,0,466.0,-4.0
248563051,5446708806,0,464.0,-4.0
248563051,27281811,0,462.0,-4.0
248563558,332450519,0,456.0,0.0
248563558,332450519,1,458.0,0.0
248563558,332450548,0,456.0,0.0
248563860,4637439823,0,465.0,1.0
248563860,11343621988,0,463.0,1.0
248563860,6293201809,0,466.0,1.0
248564044,248540129,0,460.0,0.0
248564044,246824518,0,453.0,0.0
248564044,262931790,0,460.0,0.0
248564667,367843355,0,486.0,-3.0
248564667,248570680,0,486.0,-3.0
248564667,340132163,0,489.0,-3.0
248564667,28800026,0,483.0,-3.0
248564669,248564676,0,478.0,3.0
248564669,248564670,0,481.0,3.0
248564669,248564677,0,481.0,3.0
248564670,248564671,0,477.0,6.0
248564670,248564669,0,481.0,6.0
248564670,262710443,0,483.0,6.0
248564671,248564670,0,477.0,0.0
248564676,248564669,0,478.0,0.0
248564677,248564681,0,481.0,3.0
248564677,248564669,0,481.0,3.0
248564677,248693707,0,484.0,3.0
248564681,248564677,0,481.0,0.0
248570680,27254083,0,484.0,7.0
248570680,248564667,0,486.0,7.0
248570680,266198664,0,491.0,7.0
248570724,383902967,0,485.0,2.0
248570724,429631518,0,488.0,2.0
248570724,59654946,0,487.0,2.0
248570724,322020053,0,487.0,2.0
248570809,272610299,0,459.0,-7.0
248570809,498275,0,452.0,-7.0
248571022,248571164,0,417.0,5.0
248571022,268768050,0,419.0,5.0
248571022,305254212,0,422.0,5.0
248571023,310785351,0,381.0,8.0
248571023,310785354,0,390.0,8.0
248571023,305249397,0,389.0,8.0
248571026,258842295,0,384.0,-3.0
248571026,310785354,0,382.0,-3.0
248571026,305237615,0,381.0,-3.0
248571164,248571022,0,417.0,2.0
248571164,305254249,0,442.0,2.0
248571164,301711287,0,419.0,2.0
248571584,301228988,0,452.0,-14.0
248571584,310855288,0,449.0,-14.0
248571584,301711287,0,438.0,-14.0
248572709,559765092,0,334.0,0.0
248572709,248696553,0,328.0,0.0
248572709,248696553,1,318.0,0.0
248572709,3102114654,0,334.0,0.0
248573260,266374438,0,330.0,15.0
248573260,266374166,0,348.0,15.0
248573260,11534168321,0,345.0,15.0
248573435,747200494,0,402.0,-9.0
248573435,266381219,0,389.0,-9.0
248573435,1541096898,0,393.0,-9.0
248573625,1541096865,0,348.0,3.0
248573625,60024331,0,346.0,3.0
248573625,410477544,0,351.0,3.0
248683247,248683264,0,432.0,0.0
248683264,260028375,0,432.0,0.0
248683264,1209383057,0,433.0,0.0
248683264,248683247,0,432.0,0.0
248683791,2943959183,0,439.0,7.0
248683791,254508282,0,438.0,7.0
248683791,21276860,0,446.0,7.0
248684198,3050158726,0,444.0,2.0
248684198,21276812,0,440.0,2.0
248684198,245612819,0,446.0,2.0
248685740,68714452,0,398.0,2.0
248685740,2137805371,0,399.0,2.0
248685740,1194612178,0,400.0,2.0
248685744,178392931,0,425.0,-19.0
248685744,3101409173,0,407.0,-19.0
248685744,1194612178,0,405.0,-19.0
248685744,11407557799,0,406.0,-19.0
248685747,83525578,0,427.0,-8.0
248685747,253807524,0,414.0,-8.0
248685747,11407557799,0,406.0,-8.0
248685747,6786071703,0,419.0,-8.0
248685748,519333671,0,406.0,10.0
248685748,253807524,0,410.0,10.0
248685748,253807524,1,416.0,10.0
248685969,246822869,0,426.0,-9.0
248685969,2943685333,0,422.0,-9.0
248685969,11364509437,0,418.0,-9.0
248685969,245586396,0,417.0,-9.0
248692115,268920321,0,488.17447447820143,1.6169321846996354
248692115,10314733959,0,489.79140666290107,1.6169321846996354
248692439,268654209,0,499.0,0.0
248692439,248692440,0,500.0,0.0
248692439,170986573,0,499.0,0.0
248692440,7777553612,0,499.0,0.0
248692440,248692439,0,500.0,0.0
248692440,268654214,0,499.0,0.0
248692441,1166972195,0,495.0,5.0
248692441,388349000,0,496.0,5.0
248692441,1166972383,0,495.0,5.0
248692441,388992887,0,500.0,5.0
248692512,656124552,0,498.0,1.0
248692512,388349000,0,497.0,1.0
248692512,3486601079,0,499.0,1.0
248692644,1168980531,0,495.0,-1.0
248692644,1166972377,0,495.0,-1.0
248692644,268654207,0,494.0,-1.0
248692767,268396705,0,489.0,0.0
248692767,1069549121,0,488.0,0.0
248692767,1168980552,0,488.0,0.0
248692767,27254075,0,489.0,0.0
248692875,268396729,0,495.0,0.0
248693707,367843355,0,486.0,-2.0
248693707,268396703,0,489.0,-2.0
248693707,248564677,0,484.0,-2.0
248693905,276057749,0,488.0,12.0
248693905,490668556,0,487.0,12.0
248693905,278018434,0,495.0,12.0
248693905,266562437,0,500.0,12.0
248695858,245578731,0,430.0,0.0
248695858,245578729,0,438.0,0.0
248695858,254696236,0,430.0,0.0
248696549,254695817,0,335.0,15.0
248696549,254482711,0,349.0,15.0
248696549,11347002532,0,350.0,15.0
248696550,1739524440,0,320.0,19.0
248696550,254482711,0,345.0,19.0
248696550,10864402483,0,339.0,19.0
248696552,254696024,0,316.0,-8.0
248696552,248696553,0,315.0,-8.0
248696552,254696030,0,308.0,-8.0
248696553,248572709,0,318.0,-3.0
248696553,248572709,1,328.0,-3.0
248696553,248696552,0,315.0,-3.0
248843929,496279480,0,264.0,-2.0
248843929,6576821725,0,265.0,-2.0
248843929,71133937,0,262.0,-2.0
248846321,261895406,0,437.0,0.0
248846371,10916163081,0,444.0,0.0
248846371,2016366771,0,446.0,0.0
248846371,279706018,0,444.0,0.0
248846680,526955781,0,295.0,9.0
248846680,767031704,0,299.0,9.0
248846680,248847743,0,304.0,9.0
248846803,130121554,0,404.0,-4.0
248846803,248846805,0,395.0,-4.0
248846803,2248998158,0,400.0,-4.0
248846805,2299926707,0,398.0,-3.0
248846805,248846809,0,390.0,-3.0
248846805,248846803,0,395.0,-3.0
248846809,1022536604,0,393.0,-9.0
248846809,248846805,0,390.0,-9.0
248846809,767057918,0,384.0,-9.0
248846813,373109698,0,390.0,0.0
248846813,256022401,0,383.0,0.0
248846813,1022536604,0,390.0,0.0
248847338,2249005146,0,394.0,1.0
248847338,248847376,0,398.0,1.0
248847338,373109698,0,395.0,1.0
248847343,2590440144,0,274.0,11.0
248847343,248847349,0,285.0,11.0
248847349,10011084740,0,289.0,8.0
248847349,248847343,0,285.0,8.0
248847349,248847351,0,297.0,8.0
248847351,248847784,0,291.0,10.0
248847351,248847349,0,297.0,10.0
248847351,248847990,0,301.0,10.0
248847359,248847738,0,316.0,0.0
248847359,256022375,0,341.0,0.0
248847359,528114597,0,343.0,0.0
248847359,248847990,0,316.0,0.0
248847376,130121554,0,406.0,-8.0
248847376,248847338,0,398.0,-8.0
248847616,7132801623,0,281.0,7.0
248847616,248847618,0,286.0,7.0
248847616,1138930461,0,288.0,7.0
248847618,248847616,0,286.0,3.0
248847618,10011084740,0,288.0,3.0
248847618,248847974,0,289.0,3.0
248847738,248847743,0,315.0,-12.0
248847738,248847359,0,316.0,-12.0
248847738,275367605,0,303.0,-12.0
248847743,248846680,0,304.0,42.0
248847743,248847738,0,315.0,42.0
248847743,528114597,0,346.0,42.0
248847784,248847343,0,290.0,1.0
248847784,2590440145,0,291.0,1.0
248847974,283223510,0,302.0,-4.0
248847974,248847618,0,289.0,-4.0
248847974,719146755,0,298.0,-4.0
248847990,248847359,0,316.0,-15.0
248847990,283223948,0,309.0,-15.0
248847990,248847351,0,301.0,-15.0
248848103,325648116,0,247.0,2.0
248848103,8856555364,0,245.0,2.0
248848103,325646436,0,249.0,2.0
248848137,248848142,0,250.0,1.0
248848137,1828846519,0,248.0,1.0
248848137,3811749302,0,251.0,1.0
248848142,401298131,0,251.0,-3.0
248848142,248848137,0,250.0,-3.0
248848142,248848178,0,262.0,-3.0
248848142,405144242,0,248.0,-3.0
248848178,6786252656,0,283.0,9.0
248848178,248848142,0,262.0,9.0
248848178,7132503281,0,292.0,9.0
248848189,248848612,0,278.0,-3.0
248848189,227368259,0,269.0,-3.0
248848189,1331050518,0,275.0,-3.0
248848340,1331050518,0,296.0,22.0
248848340,248848341,0,302.0,22.0
248848340,1199393736,0,318.0,22.0
248848341,254869250,0,286.0,16.0
248848341,248848342,0,285.0,16.0
248848341,248848340,0,302.0,16.0
248848342,248848341,0,285.0,-17.0
248848342,283228027,0,271.0,-17.0
248848342,1039009080,0,268.0,-17.0
248848612,248848622,0,303.0,-3.0
248848612,248848189,0,278.0,-3.0
248848612,227368170,0,300.0,-3.0
248848622,248848612,0,303.0,28.0
248848622,287085268,0,334.0,28.0
248848622,248848626,0,331.0,28.0
248848626,248848638,0,337.0,-10.0
248848626,248848622,0,331.0,-10.0
248848626,248848632,0,327.0,-10.0
248848632,283220242,0,312.0,15.0
248848632,248848633,0,319.0,15.0
248848632,248848626,0,327.0,15.0
248848633,1204258651,0,319.0,0.0
248848633,248848638,0,335.0,0.0
248848633,248848632,0,319.0,0.0
248848638,248848626,0,337.0,8.0
248848638,248848633,0,335.0,8.0
248848638,287086894,0,345.0,8.0
248848987,8643771919,0,324.0,-19.0
248848987,1202886425,0,336.0,-19.0
248848987,874123619,0,305.0,-19.0
248849131,8643771919,0,328.0,0.0
248849134,2084347241,0,362.0,0.0
248852815,949661182,0,227.0,2.0
248852815,2712308792,0,228.0,2.0
248852815,2403345411,0,225.0,2.0
248852815,2712308793,0,229.0,2.0
248854903,2387364124,0,224.0,1.0
248854903,295255830,0,225.0,1.0
248907619,286223563,0,314.0,1.0
248907619,59659713,0,314.0,1.0
248907619,248907621,0,315.0,1.0
248907621,248907635,0,315.0,3.0
248907621,1094519859,0,324.0,3.0
248907621,248907619,0,315.0,3.0
248907621,248907622,0,318.0,3.0
248907622,248907621,0,318.0,10.0
248907622,1094518697,0,327.0,10.0
248907622,1094524131,0,328.0,10.0
248907624,9063779647,0,325.0,0.0
248907635,1094519073,0,317.0,-5.0
248907635,248907621,0,315.0,-5.0
248907635,3617971913,0,312.0,-5.0
248907636,1094521125,0,314.0,-2.0
248907636,1094519073,0,315.0,-2.0
248907636,3617971907,0,312.0,-2.0
248907637,1094521217,0,310.0,-3.0
248907637,767066020,0,307.0,-3.0
248907637,1094523206,0,307.0,-3.0
248907802,5270721686,0,233.0,0.0
248908879,2387364124,0,225.0,2.0
248908879,2516298622,0,225.0,2.0
248908879,3426796829,0,227.0,2.0
248909419,2516298651,0,222.0,0.0
248910051,1160809536,0,254.0,-6.0
248910051,248910052,0,251.0,-6.0
248910051,480009545,0,251.0,-6.0
248910051,568364423,0,248.0,-6.0
248910052,248910054,0,249.0,-7.0
248910052,248910051,0,251.0,-7.0
248910052,6581577239,0,242.0,-7.0
248910054,248910055,0,256.0,-7.0
248910054,248910052,0,249.0,-7.0
248910055,248910054,0,256.0,-16.0
248910055,248910196,0,261.0,-16.0
248910055,248910196,1,240.0,-16.0
248910196,248910055,0,261.0,-25.0
248910196,248910055,1,240.0,-25.0
248910196,1667580496,0,236.0,-25.0
248910238,248910685,0,259.0,0.0
248910238,1110396277,0,262.0,0.0
248910238,268868805,0,259.0,0.0
248910240,1149655120,0,279.0,-2.0
248910240,248910241,0,284.0,-2.0
248910240,292055775,0,277.0,-2.0
248910241,1600018509,0,287.0,1.0
248910241,248910240,0,284.0,1.0
248910241,3526639972,0,288.0,1.0
248910275,568364582,0,294.0,-10.0
248910275,568364515,0,276.0,-10.0
248910275,1110401456,0,284.0,-10.0
248910365,110448633,0,298.0,9.0
248910365,1229131431,0,294.0,9.0
248910365,248910367,0,307.0,9.0
248910367,110447253,0,298.0,9.0
248910367,447410551,0,313.0,9.0
248910367,248910365,0,307.0,9.0
248910424,253666921,0,288.0,-4.0
248910424,1149655124,0,282.0,-4.0
248910424,248910425,0,282.0,-4.0
248910424,253668184,0,284.0,-4.0
248910425,1149655120,0,278.0,6.0
248910425,248910424,0,282.0,6.0
248910425,253666699,0,284.0,6.0
248910682,248910685,0,262.0,8.0
248910682,8348217368,0,269.0,8.0
248910682,2922629588,0,270.0,8.0
248910685,248910238,0,259.0,4.0
248910685,248910682,0,262.0,4.0
248910685,1974722776,0,263.0,4.0
248910990,253709397,0,218.0,0.0
248910990,259198127,0,219.0,0.0
248910990,1639161059,0,218.0,0.0
248910991,283601106,0,233.0,-7.0
248910991,253709297,0,222.0,-7.0
248910991,283601114,0,226.0,-7.0
248910993,283601105,0,237.0,-2.0
248910993,1490924988,0,236.0,-2.0
248910993,283601106,0,235.0,-2.0
248910994,253708998,0,244.0,-6.0
248910994,253708961,0,241.0,-6.0
248910994,253709112,0,243.0,-6.0
248910994,253709096,0,238.0,-6.0
248910995,253708954,0,242.0,-2.0
248910995,253708951,0,237.0,-2.0
248910995,9412440752,0,239.0,-2.0
248910995,253708961,0,240.0,-2.0
248911073,1575305080,0,249.0,-15.0
248911073,2862898551,0,249.0,-15.0
248911073,259199008,0,234.0,-15.0
249084076,2284431781,0,221.0,-5.0
249084076,617825862,0,223.0,-5.0
249084076,6592850952,0,216.0,-5.0
249084123,249084129,0,262.0,15.0
249084123,314003903,0,276.0,15.0
249084123,2366793946,0,277.0,15.0
249084129,2366793953,0,266.0,-29.0
249084129,249084123,0,262.0,-29.0
249084129,8618819915,0,237.0,-29.0
249084130,4235881103,0,263.0,-7.0
249084130,2366793953,0,262.0,-7.0
249084130,1161536211,0,256.0,-7.0
249084529,2398236051,0,214.0,0.0
249084529,2449525891,0,215.0,0.0
249084529,2449525895,0,214.0,0.0
249084532,267070991,0,211.0,10.0
249084532,314442757,0,216.0,10.0
249084532,1299497214,0,212.0,10.0
249084532,2376103253,0,221.0,10.0
249084644,1299497228,0,224.0,2.0
249084644,318671224,0,228.0,2.0
249084644,1848945985,0,226.0,2.0
249088631,59656871,0,419.0,5.0
249088631,365989540,0,422.0,5.0
249088631,1719005737,0,417.0,5.0
249088631,59656913,0,424.0,5.0
249097045,3848776654,0,321.0,-1.0
249097045,1626161063,0,321.0,-1.0
249097045,600560453,0,320.0,-1.0
249097061,249097063,0,323.0,-2.0
249097061,1194667575,0,322.0,-2.0
249097061,60098004,0,321.0,-2.0
249097063,249097061,0,323.0,-5.0
249097063,243889837,0,325.0,-5.0
249097063,285936837,0,326.0,-5.0
249097063,309744943,0,318.0,-5.0
249097069,842337241,0,345.0,-3.0
249097069,842337241,1,349.0,-3.0
249097069,285926449,0,342.0,-3.0
249098551,254674062,0,330.0,-2.0
249098551,1424160592,0,334.0,-2.0
249098551,285936835,0,332.0,-2.0
249098551,60098004,0,328.0,-2.0
249098555,662211462,0,329.0,0.0
249098555,254674087,0,327.0,0.0
249098555,254674061,0,329.0,0.0
249099597,249099601,0,339.0,-18.0
249099597,4690111922,0,333.0,-18.0
249099597,64774312,0,321.0,-18.0
249099601,4690111922,0,336.0,3.0
249099601,4747786821,0,335.0,3.0
249099601,4751422821,0,337.0,3.0
249099601,249099597,0,339.0,3.0
249099605,4751422821,0,336.0,-6.0
249099605,250863977,0,333.0,-6.0
249099605,249099611,0,330.0,-6.0
249099611,4751422821,0,329.0,1.0
249099611,249099616,0,323.0,1.0
249099611,249099605,0,330.0,1.0
